parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status,mill_id,crop_type,sowing_date,area_hectares
PARCEL_024,27-05-2026,0.51,29.0,0.0,Error,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_012,13-01-2026,0.24100000000000002,20.1,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_016,04-04-2026,0.773,15.9,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_002,22-04-2026,0.695,28.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,15-03-2026,0.225,31.5,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_010,07-01-2026,0.28800000000000003,17.1,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_003,26-01-2026,0.156,25.9,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_016,05-05-2026,0.662,18.3,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,13-02-2026,0.293,22.9,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_008,04-02-2026,0.27699999999999997,16.9,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,02-04-2026,0.667,28.5,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_010,17-01-2026,0.321,16.0,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_013,03-04-2026,0.478,26.7,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_012,10-01-2026,0.187,19.4,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_004,05-02-2026,0.6,28.7,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_017,17-03-2026,0.573,17.4,0.0,NA,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_003,01-01-2026,0.149,23.8,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_014,19-02-2026,0.691,28.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_012,22-01-2026,0.040999999999999995,31.9,0.0,NA,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_017,15-01-2026,0.371,21.6,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_001,15-04-2026,0.8190000000000001,25.2,5.7,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_023,08-02-2026,0.435,15.5,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_013,29-03-2026,0.415,34.2,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_003,21-04-2026,0.519,30.7,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_006,15-02-2026,0.44,26.1,3.6,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_007,14-05-2026,0.591,18.3,1.9,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_024,04-04-2026,0.619,18.9,3.1,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_011,14-05-2026,0.565,34.3,3.4,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_014,25-05-2026,0.528,23.0,5.5,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,08-05-2026,0.419,17.8,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_023,19-01-2026,0.258,15.4,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_010,10-03-2026,0.682,21.1,0.0,Error,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_004,17-05-2026,0.662,20.7,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_002,16-05-2026,0.531,15.9,2.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_019,06-01-2026,0.192,22.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_005,06-01-2026,0.23199999999999998,32.1,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_024,03-04-2026,0.634,34.9,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_009,29-03-2026,0.685,19.1,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_024,14-02-2026,0.34600000000000003,32.4,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_015,12-01-2026,0.426,26.1,0.4,Error,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_002,31-01-2026,0.428,16.0,2.7,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_014,05-01-2026,0.49,33.3,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,29-01-2026,0.24,28.4,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_025,05-05-2026,0.703,17.2,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_019,21-02-2026,0.8270000000000001,16.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,02-05-2026,0.584,34.9,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_006,02-02-2026,0.145,20.3,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_025,17-04-2026,0.879,15.9,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_016,11-05-2026,0.6559999999999999,32.3,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_016,24-01-2026,0.084,28.7,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_004,09-02-2026,0.653,28.2,3.5,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_022,19-04-2026,0.637,27.5,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_007,15-04-2026,0.848,22.5,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_021,17-05-2026,0.64,23.7,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_011,22-03-2026,0.293,25.9,2.9,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_021,09-04-2026,0.39299999999999996,22.6,1.4,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_023,13-02-2026,0.33899999999999997,30.9,0.0,NA,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_002,13-02-2026,0.317,20.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_021,15-04-2026,0.695,24.3,5.8,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_018,13-02-2026,0.6509999999999999,18.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_022,21-04-2026,0.539,28.5,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_003,21-03-2026,0.387,34.9,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_023,11-01-2026,0.252,26.0,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_001,11-01-2026,0.141,23.7,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_016,08-05-2026,0.569,33.7,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_017,26-03-2026,0.601,30.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_020,13-01-2026,0.19899999999999998,18.2,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_014,15-03-2026,0.627,27.2,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_019,17-01-2026,0.114,17.6,6.2,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_009,11-01-2026,0.091,19.2,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_013,08-02-2026,0.15,33.6,3.5,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,28-03-2026,0.52,26.8,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_009,08-01-2026,0.16899999999999998,19.9,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_013,07-04-2026,0.4,34.2,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_009,06-02-2026,0.11,22.4,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,05-02-2026,0.28600000000000003,20.9,6.5,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_025,16-02-2026,0.46399999999999997,25.0,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_006,26-05-2026,0.539,22.7,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_008,24-02-2026,0.797,31.0,1.1,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_004,18-02-2026,0.743,18.0,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_004,14-02-2026,0.7979999999999999,28.6,2.7,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_007,16-02-2026,0.369,24.0,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_012,07-05-2026,0.845,16.1,6.4,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_021,24-03-2026,0.547,29.1,4.2,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_013,18-03-2026,0.55,17.4,0.0,NA,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,17-01-2026,0.297,20.4,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_014,23-03-2026,0.578,16.8,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_004,13-05-2026,0.579,25.9,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_017,07-02-2026,0.223,30.9,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_013,06-02-2026,0.11800000000000001,29.2,5.4,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_014,25-02-2026,0.573,29.3,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_014,08-02-2026,0.7709999999999999,25.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_009,15-03-2026,0.418,16.6,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_006,23-01-2026,0.18100000000000002,34.2,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_013,08-01-2026,0.243,17.1,0.0,Error,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_013,05-04-2026,0.6559999999999999,30.2,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,15-04-2026,0.626,35.0,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_024,14-03-2026,0.623,19.7,3.2,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_002,11-04-2026,0.7340000000000001,31.5,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_025,12-03-2026,0.65,18.4,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_017,22-03-2026,0.8440000000000001,24.0,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_019,28-01-2026,0.235,32.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_014,03-04-2026,0.508,17.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_020,16-02-2026,0.162,18.3,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_005,19-02-2026,0.358,27.2,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_018,21-03-2026,0.6659999999999999,34.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_005,31-01-2026,0.126,22.2,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_022,12-04-2026,0.5479999999999999,19.8,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_001,23-03-2026,0.723,21.6,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_009,01-02-2026,0.146,18.1,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,22-04-2026,0.547,19.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_019,19-04-2026,0.753,24.5,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,17-02-2026,0.377,20.9,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_022,31-01-2026,0.185,18.3,0.6,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,13-03-2026,0.353,21.3,0.0,Error,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_010,29-01-2026,0.435,24.2,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_002,12-03-2026,0.753,23.4,0.0,Error,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_022,23-02-2026,0.852,19.7,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_015,20-03-2026,0.762,20.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_017,20-05-2026,0.7190000000000001,30.8,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_019,13-04-2026,0.652,16.1,5.8,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,14-03-2026,0.81,22.3,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,03-02-2026,0.11199999999999999,17.7,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_001,07-01-2026,0.184,23.0,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,28-04-2026,0.5760000000000001,28.3,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_014,30-01-2026,0.469,33.8,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_024,13-05-2026,0.581,33.1,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_017,22-01-2026,0.304,26.4,4.3,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_017,03-03-2026,0.701,26.8,1.9,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_008,20-03-2026,0.775,24.0,6.2,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_019,23-03-2026,0.606,28.4,1.0,Error,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_002,30-05-2026,0.584,30.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_007,08-03-2026,0.596,24.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_019,02-02-2026,0.254,30.5,0.0,NA,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_004,04-03-2026,0.8390000000000001,34.7,0.1,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_001,05-05-2026,0.7190000000000001,18.4,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,14-01-2026,0.20800000000000002,20.9,3.3,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_006,27-01-2026,0.11,17.4,2.5,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_002,19-05-2026,0.39399999999999996,18.5,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_025,06-02-2026,0.18899999999999997,15.9,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_019,03-05-2026,0.682,21.2,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_005,02-02-2026,0.257,33.7,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_001,24-02-2026,0.39799999999999996,23.8,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_008,13-04-2026,0.53,34.7,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_019,07-02-2026,0.344,24.0,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,24-03-2026,0.703,16.0,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_023,10-02-2026,0.439,30.3,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_018,24-01-2026,0.40700000000000003,28.6,0.0,Error,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_012,27-03-2026,0.17,29.4,10.1,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_003,28-05-2026,0.541,34.9,0.0,NA,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_022,11-03-2026,0.5770000000000001,28.3,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_012,26-05-2026,0.633,31.2,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_004,21-01-2026,0.304,17.9,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_004,16-03-2026,0.648,23.5,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_016,08-01-2026,0.265,24.6,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_025,06-01-2026,0.083,33.8,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,02-03-2026,0.336,23.0,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,11-04-2026,0.519,26.0,0.0,NA,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_024,21-05-2026,0.354,16.8,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_004,15-04-2026,0.638,20.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_003,13-02-2026,0.34700000000000003,22.8,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,21-04-2026,0.695,31.1,7.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_015,24-05-2026,0.613,18.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_007,13-01-2026,0.157,27.1,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_018,03-05-2026,0.565,27.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_006,05-02-2026,0.222,22.9,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_025,30-05-2026,0.47700000000000004,30.2,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_023,27-04-2026,0.608,23.9,0.0,Error,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_005,19-05-2026,0.51,20.9,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_001,18-04-2026,0.74,32.2,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_012,27-01-2026,0.185,24.2,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_013,09-04-2026,0.599,30.7,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_003,03-01-2026,0.099,29.1,1.1,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_003,31-03-2026,0.436,31.4,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_020,22-05-2026,0.565,15.4,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_024,24-01-2026,0.265,21.3,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_009,28-01-2026,0.289,26.6,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_003,23-02-2026,0.484,23.3,1.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_002,23-02-2026,0.684,29.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_002,16-03-2026,0.633,20.4,4.7,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_024,18-01-2026,0.354,25.5,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_012,04-05-2026,0.8170000000000001,20.1,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_020,30-04-2026,0.8340000000000001,25.8,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_010,19-02-2026,0.6629999999999999,30.8,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_014,05-04-2026,0.615,33.6,1.4,NA,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,08-03-2026,0.77,18.6,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_021,10-03-2026,0.11699999999999999,21.6,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_005,03-04-2026,0.502,29.5,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_025,27-05-2026,0.5589999999999999,20.4,8.3,NA,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_020,06-03-2026,0.302,26.6,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_022,31-03-2026,0.657,35.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_009,19-01-2026,0.239,24.7,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_014,04-04-2026,0.5870000000000001,28.5,6.6,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_018,23-03-2026,0.7759999999999999,27.2,0.4,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_025,02-04-2026,0.5760000000000001,24.3,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_001,04-03-2026,0.265,28.5,0.0,NA,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_018,16-03-2026,0.7829999999999999,27.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_011,20-01-2026,0.23,24.9,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_021,27-02-2026,0.203,31.2,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_021,02-05-2026,0.716,19.0,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_019,22-03-2026,0.763,32.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_022,07-01-2026,0.231,31.2,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_011,18-04-2026,0.64,34.2,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_022,07-05-2026,0.535,19.8,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_020,23-01-2026,0.292,18.8,0.0,Error,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_002,01-02-2026,0.39,22.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_019,02-04-2026,0.613,27.2,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_008,21-01-2026,0.079,30.1,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,02-01-2026,0.217,21.3,0.0,NA,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_006,23-04-2026,0.789,27.0,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,02-03-2026,0.391,32.1,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_014,24-02-2026,0.7759999999999999,30.2,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_012,27-02-2026,0.17300000000000001,22.9,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_009,05-01-2026,0.21899999999999997,28.8,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_012,01-01-2026,0.25,20.2,7.8,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_017,27-02-2026,0.655,18.4,2.5,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_012,06-04-2026,0.754,31.6,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_021,25-05-2026,0.787,21.0,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_022,22-05-2026,0.6970000000000001,31.0,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_002,22-02-2026,0.627,22.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_014,23-04-2026,0.469,30.1,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_011,31-03-2026,0.6579999999999999,20.4,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_021,07-03-2026,0.264,25.4,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_020,07-03-2026,0.317,33.5,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_011,06-05-2026,0.489,33.2,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_006,25-01-2026,0.10400000000000001,17.2,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,26-04-2026,0.586,19.9,6.5,Error,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_022,26-04-2026,0.49200000000000005,30.6,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_022,22-03-2026,0.73,34.0,7.8,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,12-01-2026,0.079,15.2,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_018,18-03-2026,0.5479999999999999,32.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_022,08-05-2026,0.32,15.9,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_005,01-05-2026,0.539,17.2,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_004,02-03-2026,0.664,23.3,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_024,27-01-2026,0.195,22.9,1.7,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,16-05-2026,0.561,26.1,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_025,05-03-2026,0.429,22.8,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,25-01-2026,0.223,30.4,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_003,28-03-2026,0.6920000000000001,20.8,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_003,05-03-2026,0.11,30.9,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_001,08-03-2026,0.182,24.4,2.9,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_021,22-02-2026,0.366,32.0,0.2,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_024,14-05-2026,0.48,26.4,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_023,22-04-2026,0.6559999999999999,20.5,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_020,30-01-2026,0.257,33.2,3.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_024,11-02-2026,0.22399999999999998,16.7,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_014,22-04-2026,0.7120000000000001,30.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
